trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1891,False,"{'a': 0.9, 'e': 0.1507780892362907}",20,13,15.412870035270899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.9, 'e': 0.15062731114705444}",20,0,17.00303595412719,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1893,False,"{'a': 0.9, 'e': 0.15047668383590737}",20,5,29.129720606091514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.9, 'e': 0.15032620715207146}",20,4,22.78150040872302,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.9, 'e': 0.1501758809449194}",25,16,17.091668522533702,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.9, 'e': 0.15002570506397447}",20,0,-25.908259358255723,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1897,False,"{'a': 0.9, 'e': 0.1498756793589105}",25,0,31.36160881828588,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1898,False,"{'a': 0.9, 'e': 0.1497258036795516}",20,0,-36.73458448167894,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1899,False,"{'a': 0.9, 'e': 0.14957607787587204}",20,8,10.31797388786957,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1900,False,"{'a': 0.9, 'e': 0.14942650179799616}",20,5,-17.292895116312945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1901,False,"{'a': 0.9, 'e': 0.14927707529619816}",20,5,-17.243653952719157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1902,False,"{'a': 0.9, 'e': 0.14912779822090197}",20,6,24.68617234054234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.9, 'e': 0.14897867042268106}",25,9,17.787755787238726,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.9, 'e': 0.14882969175225838}",25,7,28.055681355948895,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.9, 'e': 0.14868086206050612}",25,2,35.23078472607415,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.9, 'e': 0.1485321811984456}",25,17,10.940308845671998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.9, 'e': 0.14838364901724718}",25,6,20.680453791070214,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1908,False,"{'a': 0.9, 'e': 0.14823526536822992}",20,15,-11.603416214030108,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1909,False,"{'a': 0.9, 'e': 0.1480870301028617}",25,12,19.199191116019726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.9, 'e': 0.14793894307275884}",20,16,7.893887839689502,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.9, 'e': 0.14779100412968607}",30,13,26.71232845305659,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.9, 'e': 0.1476432131255564}",20,10,18.30318217330593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.9, 'e': 0.14749556991243082}",20,5,24.516259717882704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.9, 'e': 0.1473480743425184}",35,2,40.67562871659747,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 0}",1
1915,False,"{'a': 0.9, 'e': 0.14720072626817587}",30,0,46.01677081619989,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1916,False,"{'a': 0.9, 'e': 0.1470535255419077}",25,10,27.63285616730304,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.9, 'e': 0.1469064720163658}",20,2,28.484355860697903,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.9, 'e': 0.14675956554434944}",20,16,5.763058673918944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.9, 'e': 0.14661280597880508}",20,8,21.02277895397561,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.9, 'e': 0.14646619317282628}",20,14,12.343471144845623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.9, 'e': 0.14631972697965345}",20,12,-40.13578667212718,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1922,False,"{'a': 0.9, 'e': 0.1461734072526738}",20,16,8.263065210451591,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.9, 'e': 0.14602723384542113}",20,2,15.012635478731264,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1924,False,"{'a': 0.9, 'e': 0.1458812066115757}",20,7,-24.405213416404536,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1925,False,"{'a': 0.9, 'e': 0.14573532540496412}",30,7,27.42041408649682,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.9, 'e': 0.14558959007955916}",30,11,22.01499104133712,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.9, 'e': 0.1454440004894796}",25,14,-0.954758038880442,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1928,False,"{'a': 0.9, 'e': 0.14529855648899012}",25,11,24.798741534731718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.9, 'e': 0.14515325793250114}",25,13,-33.176903166047595,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
1930,False,"{'a': 0.9, 'e': 0.14500810467456862}",35,22,20.89475858662593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.9, 'e': 0.14486309656989407}",30,22,18.243328641122137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.9, 'e': 0.14471823347332416}",30,21,11.618563560457664,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.9, 'e': 0.14457351523985085}",25,11,26.777813031942628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.9, 'e': 0.144428941724611}",25,13,-2.1017159278735864,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1935,False,"{'a': 0.9, 'e': 0.14428451278288637}",25,7,24.776222171990312,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.9, 'e': 0.1441402282701035}",25,17,-33.53336265563921,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1937,False,"{'a': 0.9, 'e': 0.1439960880418334}",20,1,9.077739421013353,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1938,False,"{'a': 0.9, 'e': 0.14385209195379156}",25,13,18.33752125769378,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.9, 'e': 0.14370823986183776}",30,18,22.267694153517173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.9, 'e': 0.14356453162197594}",25,18,0.25878777868440705,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1941,False,"{'a': 0.9, 'e': 0.14342096709035396}",30,15,-31.979777696830563,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1942,False,"{'a': 0.9, 'e': 0.1432775461232636}",25,11,-33.73869554660013,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
1943,False,"{'a': 0.9, 'e': 0.14313426857714034}",25,17,14.916187428293139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.9, 'e': 0.1429911343085632}",20,4,22.470260556868993,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.9, 'e': 0.14284814317425462}",25,16,-1.5310968838416779,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1946,False,"{'a': 0.9, 'e': 0.14270529503108037}",35,21,2.0487998880765748,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1947,False,"{'a': 0.9, 'e': 0.1425625897360493}",20,10,4.323762596751342,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1948,False,"{'a': 0.9, 'e': 0.14242002714631324}",25,16,12.892676869391583,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.9, 'e': 0.14227760711916693}",30,19,21.046638167904913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.9, 'e': 0.14213532951204777}",25,8,15.470344569348173,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1951,False,"{'a': 0.9, 'e': 0.14199319418253573}",20,11,-1.72568700458274,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1952,False,"{'a': 0.9, 'e': 0.1418512009883532}",25,17,7.674142643632415,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.9, 'e': 0.14170934978736482}",20,11,3.6788540896294344,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1954,False,"{'a': 0.9, 'e': 0.14156764043757747}",30,16,-11.857408706355026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1955,False,"{'a': 0.9, 'e': 0.1414260727971399}",25,9,24.49463900347722,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.9, 'e': 0.14128464672434274}",20,8,22.073442147416934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.9, 'e': 0.1411433620776184}",20,0,-11.094558458237891,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1958,False,"{'a': 0.9, 'e': 0.14100221871554078}",20,11,2.5168460829527164,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1959,False,"{'a': 0.9, 'e': 0.14086121649682526}",25,8,11.379957749021283,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1960,False,"{'a': 0.9, 'e': 0.14072035528032842}",30,12,9.295261062252454,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1961,False,"{'a': 0.9, 'e': 0.1405796349250481}",25,2,22.8374697710206,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1962,False,"{'a': 0.9, 'e': 0.14043905529012304}",25,18,14.288212362631569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.9, 'e': 0.14029861623483292}",25,12,22.040205801623845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.9, 'e': 0.1401583176185981}",20,13,7.716790624871372,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.9, 'e': 0.1400181593009795}",30,16,24.252692439672757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.9, 'e': 0.1398781411416785}",20,9,22.14184224447142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.9, 'e': 0.13973826300053682}",25,11,11.323901531248323,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1968,False,"{'a': 0.9, 'e': 0.13959852473753628}",20,12,11.815093148721889,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.9, 'e': 0.13945892621279876}",20,8,24.766837336685008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.9, 'e': 0.13931946728658595}",35,18,25.878094463856286,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1971,False,"{'a': 0.9, 'e': 0.13918014781929938}",25,18,12.575513829448193,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.9, 'e': 0.13904096767148008}",20,0,-8.297903706496665,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1973,False,"{'a': 0.9, 'e': 0.1389019267038086}",20,16,8.554882371485954,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.9, 'e': 0.13876302477710478}",25,2,-58.365033328589575,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 2}",1
1975,False,"{'a': 0.9, 'e': 0.13862426175232767}",20,6,21.850540668517425,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.9, 'e': 0.13848563749057535}",20,11,-12.797835573775307,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1977,False,"{'a': 0.9, 'e': 0.13834715185308477}",20,0,-24.638357325644904,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1978,False,"{'a': 0.9, 'e': 0.1382088047012317}",35,25,17.89741399185272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.9, 'e': 0.13807059589653045}",20,13,-0.4285136255924771,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1980,False,"{'a': 0.9, 'e': 0.13793252530063393}",30,7,20.160958785203064,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1981,False,"{'a': 0.9, 'e': 0.1377945927753333}",25,18,11.876947937785216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.9, 'e': 0.13765679818255797}",25,16,12.239388715310506,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.9, 'e': 0.1375191413843754}",20,0,-42.08711668387623,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1984,False,"{'a': 0.9, 'e': 0.13738162224299102}",20,12,16.548943660983994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.9, 'e': 0.13724424062074803}",25,15,-24.128603531198912,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1986,False,"{'a': 0.9, 'e': 0.13710699638012727}",30,17,3.6313134810978096,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1987,False,"{'a': 0.9, 'e': 0.13696988938374716}",25,20,8.458245878576713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.9, 'e': 0.1368329194943634}",25,18,11.465303431462479,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.9, 'e': 0.13669608657486906}",30,9,35.103651513954,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.9, 'e': 0.13655939048829419}",35,17,-6.002988834397117,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1991,False,"{'a': 0.9, 'e': 0.1364228310978059}",20,8,19.78771160425056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.9, 'e': 0.13628640826670807}",30,17,23.872184877597707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.9, 'e': 0.13615012185844136}",30,16,22.907235932374423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.9, 'e': 0.13601397173658292}",25,13,24.026256693446758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.9, 'e': 0.13587795776484635}",20,16,7.247232483116666,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.9, 'e': 0.1357420798070815}",25,10,15.192778981382517,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1997,False,"{'a': 0.9, 'e': 0.13560633772727443}",35,7,21.55102033518859,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
1998,False,"{'a': 0.9, 'e': 0.13547073138954716}",25,12,28.548826790311416,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.9, 'e': 0.1353352606581576}",30,8,35.54416069981164,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.9, 'e': 0.13519992539749945}",20,12,12.122579759029033,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.9, 'e': 0.13506472547210194}",20,10,19.855907206169384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.9, 'e': 0.13492966074662985}",30,6,41.39827920363486,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.9, 'e': 0.13479473108588322}",25,12,-1.2532912092197401,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2004,False,"{'a': 0.9, 'e': 0.1346599363547973}",20,8,10.95085451669021,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2005,False,"{'a': 0.9, 'e': 0.13452527641844253}",20,0,30.12879026788357,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2006,False,"{'a': 0.9, 'e': 0.1343907511420241}",20,2,15.238421435684085,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2007,False,"{'a': 0.9, 'e': 0.13425636039088207}",35,18,-19.264990693201693,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2008,False,"{'a': 0.9, 'e': 0.13412210403049118}",20,0,6.03354274599399,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2009,False,"{'a': 0.9, 'e': 0.1339879819264607}",25,0,25.703776922348602,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2010,False,"{'a': 0.9, 'e': 0.13385399394453423}",25,8,5.4149883458774255,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2011,False,"{'a': 0.9, 'e': 0.13372013995058968}",25,15,19.766354558594713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.9, 'e': 0.1335864198106391}",30,13,20.390361889024863,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2013,False,"{'a': 0.9, 'e': 0.13345283339082847}",25,4,-3.573401885836118,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
2014,False,"{'a': 0.9, 'e': 0.13331938055743764}",20,4,28.082547964715104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.9, 'e': 0.1331860611768802}",20,8,-1.1869648184267274,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2016,False,"{'a': 0.9, 'e': 0.13305287511570332}",20,8,16.98128502579466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.9, 'e': 0.1329198222405876}",25,15,17.464736133328547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.9, 'e': 0.13278690241834704}",30,14,29.985868401137896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.9, 'e': 0.13265411551592868}",30,10,-27.44661402192998,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
2020,False,"{'a': 0.9, 'e': 0.13252146140041274}",30,16,-29.483262352791005,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2021,False,"{'a': 0.9, 'e': 0.13238893993901232}",25,13,10.896971699561757,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2022,False,"{'a': 0.9, 'e': 0.13225655099907332}",20,8,-27.546521730749504,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2023,False,"{'a': 0.9, 'e': 0.13212429444807425}",25,3,-99.40840759949857,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 3}",1
2024,False,"{'a': 0.9, 'e': 0.1319921701536262}",20,0,33.24114752892815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2025,False,"{'a': 0.9, 'e': 0.13186017798347255}",30,18,16.903903103435596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.9, 'e': 0.13172831780548908}",25,15,20.601973465196117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.9, 'e': 0.13159658948768357}",20,13,12.904725736808835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.9, 'e': 0.1314649928981959}",25,0,19.23823757903637,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
2029,False,"{'a': 0.9, 'e': 0.1313335279052977}",20,11,17.714575643873722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.9, 'e': 0.13120219437739242}",30,18,-19.776645033941154,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2031,False,"{'a': 0.9, 'e': 0.13107099218301502}",25,14,13.63139246524274,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.9, 'e': 0.130939921190832}",25,6,-2.2803774028214363,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
2033,False,"{'a': 0.9, 'e': 0.13080898126964116}",20,6,9.261119707899063,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2034,False,"{'a': 0.9, 'e': 0.13067817228837153}",25,17,-4.959283486910716,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2035,False,"{'a': 0.9, 'e': 0.13054749411608316}",20,8,17.314482830489084,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.9, 'e': 0.13041694662196707}",25,13,19.29270370213789,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.9, 'e': 0.1302865296753451}",20,7,-30.919175466460427,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
2038,False,"{'a': 0.9, 'e': 0.13015624314566976}",35,20,-11.280911962139246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2039,False,"{'a': 0.9, 'e': 0.1300260869025241}",25,0,-1.1433507766793987,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2040,False,"{'a': 0.9, 'e': 0.12989606081562158}",30,17,26.78245310931267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.9, 'e': 0.12976616475480596}",30,16,-14.264299738432491,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2042,False,"{'a': 0.9, 'e': 0.12963639859005113}",25,9,16.01304844360549,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2043,False,"{'a': 0.9, 'e': 0.1295067621914611}",25,19,12.255125550213874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.9, 'e': 0.12937725542926962}",25,5,31.603846046408353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.9, 'e': 0.12924787817384037}",30,7,30.294321690422503,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2046,False,"{'a': 0.9, 'e': 0.1291186302956665}",25,15,-18.29787564542418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2047,False,"{'a': 0.9, 'e': 0.12898951166537084}",30,18,24.3960674798382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.9, 'e': 0.12886052215370547}",20,3,-34.735865454744825,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
2049,False,"{'a': 0.9, 'e': 0.12873166163155178}",20,14,-0.14020425015656368,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2050,False,"{'a': 0.9, 'e': 0.12860292996992023}",20,10,4.9553980095837575,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2051,False,"{'a': 0.9, 'e': 0.1284743270399503}",20,7,21.437880274473557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.9, 'e': 0.12834585271291035}",35,13,28.535449811430198,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.9, 'e': 0.12821750686019745}",35,3,4.42674402733577,"{0: 29, 1: 0, 2: 2, 3: 1, 4: 0}",1
2054,False,"{'a': 0.9, 'e': 0.12808928935333724}",20,7,11.58170129649114,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2055,False,"{'a': 0.9, 'e': 0.1279612000639839}",25,8,9.309675885771313,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2056,False,"{'a': 0.9, 'e': 0.12783323886391992}",30,16,3.531111475339512,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2057,False,"{'a': 0.9, 'e': 0.127705405625056}",25,14,18.276437511430732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.9, 'e': 0.12757770021943093}",20,16,8.243325835249703,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.9, 'e': 0.1274501225192115}",20,14,1.1023691727853753,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2060,False,"{'a': 0.9, 'e': 0.12732267239669232}",20,3,8.86672877380372,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2061,False,"{'a': 0.9, 'e': 0.1271953497242956}",25,7,-5.898192031398038,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
2062,False,"{'a': 0.9, 'e': 0.1270681543745713}",30,19,20.82868144888887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.9, 'e': 0.12694108622019673}",25,13,-23.526841997421045,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
2064,False,"{'a': 0.9, 'e': 0.12681414513397654}",25,11,29.980062918527874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.9, 'e': 0.12668733098884258}",25,10,24.96412368160081,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.9, 'e': 0.12656064365785372}",20,0,8.349201915886862,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2067,False,"{'a': 0.9, 'e': 0.12643408301419587}",20,11,11.545596113406628,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.9, 'e': 0.12630764893118168}",35,26,3.8020323716214732,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2069,False,"{'a': 0.9, 'e': 0.1261813412822505}",25,12,22.40143742181381,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.9, 'e': 0.12605515994096825}",20,3,6.451992711820137,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2071,False,"{'a': 0.9, 'e': 0.12592910478102728}",25,10,-11.286999338128965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2072,False,"{'a': 0.9, 'e': 0.12580317567624624}",25,5,17.964466764053526,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2073,False,"{'a': 0.9, 'e': 0.12567737250057}",20,12,16.269363879253362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
